cache_profile,group,trace,n_req,main_algo,main_qps,cmaes_v7_qps,drl_v7_qps,RSD_qps,ARC_qps,Cacheus_qps,GLCache_qps,LHD_qps,LRU_qps,LeCaR_qps,S3FIFO_qps,Sieve_qps,WTinyLFU_qps,LRB_qps,ThreeLCache_OMR_qps,ThreeLCache_BMR_qps,ThreeLCache_avg_qps
cache0001_step2,tencentBlock,tencentBlock_12165,4338514,step2,895395.4425531914,45910.201058201055,49612.43386533145,,10190000.0,2700000.0,240000.0,2460000.0,10960000.0,7660000.0,8430000.0,11590000.0,7500000.0,10000.0,233253.44086021502,160000.0,196626.7204301075
cache0001_step2,tencentBlock,tencentBlock_12167,12604769,step2,479158.5618235931,52509.57377020554,33817.710383694444,,3560000.0,750000.0,670000.0,1550000.0,3960000.0,2625993.541666667,2600000.0,3150000.0,1190000.0,10000.0,354066.5449438202,120000.0,237033.2724719101
cache0001_step2,tencentBlock,tencentBlock_12174,2062515,step2,883935.0,,94144.5922459893,,7960000.0,2800000.0,396637.5,3160000.0,9380000.0,6250000.0,6390000.0,9230000.0,5050000.0,20000.0,396637.5,150000.0,273318.75
cache0001_step2,tencentBlock,tencentBlock_12181,4475890,step2,983712.0879120879,193206.25080362227,107892.86481839673,,4190000.0000000005,1590000.0,1640000.0,2680000.0,4480000.0,4475890.0,3940000.0,4930000.0,2320000.0,30000.0,1065688.0952380951,480000.0,772844.0476190476
cache0001_step2,tencentBlock,tencentBlock_12186,8336665,step2,957362.0253164556,,86635.88455166522,,3220000.0,1240000.0,1820000.0,1580000.0,4500000.0,3087653.7037037034,2260000.0,4030000.0000000005,1750000.0,19578.828088304366,936703.9325842697,600000.0,768351.9662921348
cache0001_step2,tencentBlock,tencentBlock_1219,1889277,step2,1185428.705882353,140060.03733766233,107080.6074482052,,9550000.0,3350000.0,3500000.0,4019999.9999999995,9920000.0,6970000.0,7090000.0,10120000.0,4050000.0,30000.0,899655.7142857142,590000.0,744827.857142857
cache0001_step2,tencentBlock,tencentBlock_12194,2458228,step2,1007133.5451505017,239855.11297852473,122988.26766729206,,9720000.0,3560000.0,279344.0909090909,3420000.0,10580000.0,4980000.0,7590000.0,10960000.0,6040000.0,30000.0,702350.8571428572,350000.0,526175.4285714286
cache0001_step2,tencentBlock,tencentBlock_12197,1451740,step2,636000.380952381,80007.47335271319,51073.35781767819,,4160000.0,1140000.0,1150000.0,1240000.0,4420000.0,3629350.0,2780000.0,3430000.0,1290000.0,10000.0,426982.3529411765,210000.0,318491.17647058825
cache0001_step2,tencentBlock,tencentBlock_12200,19686782,step2,161852.9891452139,18456.630941941086,17327.425598121194,,2200000.0,370000.0,880000.0,480000.0,2870000.0,1193138.303030303,1320000.0,2550000.0,900000.0,6892.406960053216,282856.0632183908,250000.0,266428.0316091954
cache0001_step2,tencentBlock,tencentBlock_12208,287129,step2,646040.25,100199.47940503433,137621.74291938997,,7300000.0,2089999.9999999998,1880000.0,2710000.0,7860000.0,4720000.0,4400000.0,7890000.0,3690000.0,40000.0,319032.2222222222,290000.0,304516.1111111111
cache0001_step2,tencentBlock,tencentBlock_12215,1680525,step2,991976.5625,,66333.13673843334,,8790000.0,2760000.0,970000.0,3370000.0,9430000.0,6400000.0,6430000.0,9350000.0,3830000.0,20000.0,672210.0,410000.0,541105.0
cache0001_step2,tencentBlock,tencentBlock_12217,47341659,step2,361686.5096715954,36458.27683585617,42947.46002749318,,2450000.0,710000.0,1070000.0,840000.0,2730000.0,1948216.4197530863,1440000.0,3440000.0,1110000.0,8660.323607427055,516266.72846237733,220000.0,368133.36423118867
cache0001_step2,tencentBlock,tencentBlock_12226,1082505,step2,1082505.0,124387.22049689441,123960.91489874639,,10690000.0,3880000.0,330000.0,3950000.0,11570000.0,6310000.0,8410000.0,11280000.0,5720000.0,30000.0,721670.0,290000.0,505835.0
cache0001_step2,tencentBlock,tencentBlock_1223,6539456,step2,680761.3781441555,70125.02798982189,41655.84449843579,,4070000.0000000005,1010000.0,1650000.0,1620000.0,4590000.0,2422020.7407407407,2830000.0,4350000.0,1340000.0,10000.0,605505.1851851852,420000.0,512752.5925925926
cache0001_step2,tencentBlock,tencentBlock_12232,12543476,step2,700841.8336507936,56113.94567861415,41861.27349999944,,4250000.0,920000.0,1540000.0,1490000.0,4670000.0,2726842.6086956523,2410000.0,3950000.0,1210000.0,10000.0,630325.4271356785,330000.0,480162.71356783924
cache0001_step2,tencentBlock,tencentBlock_12238,1694720,step2,612285.935483871,86919.54168742357,70253.4284743459,,5020000.0,1290000.0,780000.0,1510000.0,4970000.0,2824533.3333333335,2049999.9999999998,5600000.0,2029999.9999999998,20000.0,423680.0,190000.0,306840.0
cache0001_step2,tencentBlock,tencentBlock_12242,6445053,step2,1068875.2919407894,,137262.34744028223,,5450000.0,1730000.0,2470000.0,2210000.0,5830000.0,2685438.75,3480000.0,4670000.0,1920000.0,30000.0,961948.2089552239,710000.0,835974.104477612
cache0001_step2,tencentBlock,tencentBlock_12248,2458306,step2,1144016.8614718614,332203.5135135135,117157.82952069717,,10900000.0,3710000.0,1190000.0,3880000.0,11600000.0,7650000.0,8320000.0,11640000.0,5410000.0,30000.0,1117411.8181818181,580000.0,848705.9090909091
cache0001_step2,tencentBlock,tencentBlock_12257,3665269,step2,1064408.9267676768,,54514.72828008699,,6010000.0,1550000.0,1040000.0,1780000.0,6830000.0,6108781.666666667,3760000.0,6520000.0,2600000.0,20000.0,547055.0746268657,280000.0,413527.53731343284
cache0001_step2,tencentBlock,tencentBlock_12263,4854163,step2,826538.5772005772,66043.03401360544,44922.42003058485,,8420000.0,2790000.0,330000.0,2450000.0,10300000.0,7480000.0,7080000.0,10150000.0,5640000.0,20000.0,280587.4566473988,160000.0,220293.7283236994
cache0001_step2,tencentBlock,tencentBlock_12264,4948276,step2,1222515.2470588235,97133.38342302095,58499.566919022735,,5620000.0,2029999.9999999998,640000.0,2460000.0,8090000.0,8247126.666666667,5380000.0,8180000.0,3800000.0,20000.0,515445.4166666667,210000.0,362722.7083333334
cache0001_step2,tencentBlock,tencentBlock_12271,1070844,step2,858048.076923077,125085.1611170784,96242.2429014555,,7210000.0,2300000.0,1930000.0,2040000.0,7780000.0,3569480.0,4510000.0,7400000.0,2980000.0,30000.0,629908.2352941177,370000.0,499954.11764705885
cache0001_step2,tencentBlock,tencentBlock_12273,1755074,step2,915078.6898395722,111080.6329113924,62491.27121212121,,8800000.0,2880000.0,1770000.0,3680000.0,9070000.0,6540000.0,6090000.0,9070000.0,4200000.0,30000.0,702029.6,420000.0,561014.8
cache0001_step2,tencentBlock,tencentBlock_12277,2915547,step2,853874.1213921902,,76029.93771703143,,5870000.0,1970000.0,1230000.0,2520000.0,6780000.0,3644433.75,4420000.0,6610000.0,2990000.0,20000.0,520633.3928571429,390000.0,455316.6964285715
cache0001_step2,tencentBlock,tencentBlock_1228,3462771,step2,1980342.8921568627,332898.0686167304,238016.4306972789,,12550000.0,4260000.0,4200000.0,5340000.0,12690000.0,8480000.0,9770000.0,13300000.0,5730000.0,50000.0,1236703.9285714286,1100000.0,1168351.9642857143
cache0001_step2,tencentBlock,tencentBlock_12281,2066041,step2,494407.3338963964,108659.20132093933,59496.8765103262,,4980000.0,1850000.0,2180000.0,1930000.0,7400000.0,3443401.666666667,3960000.0,7000000.0,2610000.0,10000.0,299426.231884058,150000.0,224713.115942029
cache0001_step2,tencentBlock,tencentBlock_12287,5324781,step2,1098944.1638297872,60347.709471486145,38007.440625,,6530000.0,1760000.0,2380000.0,1930000.0,7440000.0,3132224.117647059,4270000.0,7300000.0,2180000.0,20000.0,459032.8448275862,310000.0,384516.4224137931
cache0001_step2,tencentBlock,tencentBlock_12293,1483666,step2,1110765.9893048129,139968.49056603774,98256.02649006623,,8820000.0,2970000.0,1660000.0,3820000.0,9390000.0,6240000.0,6450000.0,9020000.0,4120000.0,30000.0,706507.619047619,510000.0,608253.8095238095
cache0001_step2,tencentBlock,tencentBlock_12296,3896318,step2,1083960.419207317,81883.1658870585,62562.86393351265,,5070000.0,1500000.0,960000.0,2080000.0,5340000.0,3896318.0,3660000.0,5870000.0,1830000.0,20000.0,999055.8974358975,580000.0,789527.9487179487
cache0001_step2,tencentBlock,tencentBlock_12300,14188478,step2,1083423.163459387,,140691.72532967833,,5430000.0,1280000.0,3160000.0,1850000.0,4300000.0,3547119.5,3970000.0,6270000.0,2680000.0,31121.908313226588,1462729.6907216497,690000.0,1076364.8453608248
cache0001_step2,tencentBlock,tencentBlock_12309,40758568,step2,968581.9926459081,88571.42335449153,67216.91093157642,,4210000.0,1400000.0,1870000.0,2049999.9999999998,5500000.0,3135274.4615384615,3000000.0,5990000.0,1300000.0,20000.0,989285.6310679611,430000.0,709642.8155339805
cache0001_step2,tencentBlock,tencentBlock_12311,9949573,step2,520239.1111111111,52840.61421473688,34403.771244746684,,5080000.0,1050000.0,1600000.0,1360000.0,4450000.0,2842735.1428571427,2610000.0,5580000.0,1160000.0,10000.0,512864.587628866,290000.0,401432.29381443304
cache0001_step2,tencentBlock,tencentBlock_12313,1785429,step2,952228.8,,51011.04427871737,,4910000.0,1450000.0,2120000.0,2230000.0,4139999.9999999995,3570858.0,3010000.0,4179999.9999999995,1980000.0,20000.0,541039.0909090909,360000.0,450519.54545454547
cache0001_step2,tencentBlock,tencentBlock_12316,1568946,step2,1257168.2692307692,206440.26315789475,116130.95258528212,,10870000.0,3900000.0,3640000.0,4920000.0,11260000.0,7310000.0,8199999.999999999,11510000.0,4730000.0,50000.0,1045964.0,710000.0,877982.0
cache0001_step2,tencentBlock,tencentBlock_12323,4368921,step2,682479.8485940879,112478.68209168865,60919.3148692296,,4550000.0,1630000.0,1210000.0,1900000.0,5160000.0,2427178.3333333335,3760000.0,5910000.0,2600000.0,10000.0,316588.47826086957,180000.0,248294.23913043478
cache0001_step2,tencentBlock,tencentBlock_12331,1043794,step2,1304742.5,,315018.9099099099,,10710000.0,3640000.0,2080000.0,5220000.0,11070000.0,7020000.0,9130000.0,11570000.0,6060000.0,40000.0,1304742.5,900000.0,1102371.25
cache0001_step2,tencentBlock,tencentBlock_12337,1012589,step2,550967.544117647,,56506.08258928571,,4890000.0,1190000.0,220000.0,1850000.0,4150000.0000000005,2531472.5,2610000.0,5050000.0,2180000.0,20000.0,316434.0625,120000.0,218217.03125
cache0001_step2,tencentBlock,tencentBlock_12341,3950682,step2,886370.9615384615,45640.11976166832,34869.56553547936,,9780000.0,2000000.0,167401.77966101695,2340000.0,10630000.0,7390000.0,5940000.0,10600000.0,7560000.0,10000.0,424804.51612903224,270000.0,347402.2580645161
cache0001_step2,tencentBlock,tencentBlock_12343,3368312,step2,839045.306122449,92030.3825136612,49642.0232432467,,4690000.0,1360000.0,1920000.0,1540000.0,3690000.0,2591009.2307692305,2910000.0,4980000.0,1790000.0,10000.0,701731.6666666667,320000.0,510865.8333333334
cache0001_step2,tencentBlock,tencentBlock_12346,1794176,step2,1080105.9531772574,186893.33333333334,77919.14890451214,,3370000.0,1560000.0,670000.0,2200000.0,4410000.0,5980586.666666667,2360000.0,4610000.0,2720000.0,20000.0,320388.5714285714,110000.0,215194.2857142857
cache0001_step2,tencentBlock,tencentBlock_12351,5481855,step2,886245.1368970013,,52912.62799062028,,4990000.0,1380000.0,2029999.9999999998,1380000.0,3110000.0,3224620.588235294,3600000.0,5620000.0,1310000.0,20000.0,676772.2222222222,480000.0,578386.1111111111
cache0001_step2,tencentBlock,tencentBlock_12358,3596240,step2,866689.6631823462,,58725.352116391645,,4470000.0,1810000.0,2300000.0,1510000.0,4030000.0000000005,3596240.0,3650000.0,5540000.0,2330000.0,20000.0,653861.8181818182,350000.0,501930.9090909091
cache0001_step2,tencentBlock,tencentBlock_1236,2520757,step2,816439.5141700405,95096.64795730586,63238.404105384485,,6500000.0,1920000.0,1850000.0,2590000.0,6520000.0,3601081.4285714286,4330000.0,7140000.0,2780000.0,20000.0,900270.3571428572,330000.0,615135.1785714286
cache0001_step2,tencentBlock,tencentBlock_12360,4497392,step2,1035506.268969126,46701.88992731049,73667.40404067506,,9960000.0,3220000.0,650000.0,3060000.0,11220000.0,7670000.0,9180000.0,11630000.0,5860000.0,20000.0,488846.9565217392,250000.0,369423.4782608696
cache0001_step2,tencentBlock,tencentBlock_12365,1601256,step2,1042834.7899159663,,80172.48872835969,,7910000.0,2970000.0,1380000.0,3470000.0,9150000.0,6190000.0,6080000.0,9590000.0,4470000.0,30000.0,640502.4,200000.0,420251.2
cache0001_step2,tencentBlock,tencentBlock_12374,3080575,step2,846932.2763929619,,77016.30040751019,,7010000.0,1820000.0,2910000.0,2520000.0,6900000.0,3422861.111111111,4400000.0,6920000.0,2520000.0,30000.0,716412.7906976745,500000.0,608206.3953488372
cache0001_step2,tencentBlock,tencentBlock_12375,2712879,step2,1167631.0714285714,,96785.02232142858,,4350000.0,2049999.9999999998,2910000.0,2670000.0,6680000.0,3391098.75,4179999.9999999995,6780000.0,2670000.0,20000.0,935475.5172413794,520000.0,727737.7586206896
cache0001_step2,tencentBlock,tencentBlock_12384,6712555,step2,793728.6904005086,,66386.88547243681,,5640000.0,1810000.0,2009999.9999999998,2200000.0,6010000.0,3532923.6842105263,4050000.0,5800000.0,2470000.0,10000.0,583700.4347826086,340000.0,461850.2173913043
cache0001_step2,tencentBlock,tencentBlock_12390,3566652,step2,724057.1729323309,77915.99104859335,59231.5487616951,,6110000.0,2009999.9999999998,2640000.0,2069999.9999999998,6840000.0,3566652.0,4160000.0,6930000.0,2540000.0,20000.0,584697.0491803279,420000.0,502348.52459016396
cache0001_step2,tencentBlock,tencentBlock_12393,11907125,step2,733920.4265285996,,36871.656802965095,,6070000.0,1620000.0,1030000.0,1580000.0,7050000.0,3307534.722222222,3310000.0,6430000.0,2420000.0,10000.0,429860.1083032491,200000.0,314930.05415162456
cache0001_step2,tencentBlock,tencentBlock_12402,277897,step2,694742.5,68160.31619385342,72486.68360433605,,6710000.0,1820000.0,3510000.0,2430000.0,6040000.0,2778970.0,4340000.0,4640000.0,2260000.0,690000.0,555794.0,320000.0,437897.0
cache0001_step2,tencentBlock,tencentBlock_12411,2202635,step2,908494.2340067339,99005.42594178082,98413.74925698435,,8630000.0,3150000.0,930000.0,3570000.0,9880000.0,6470000.0,6890000.0,10110000.0,4710000.0,30000.0,667465.1515151516,390000.0,528732.5757575758
cache0001_step2,tencentBlock,tencentBlock_12412,6311294,step2,639079.6734496125,,42729.1101896851,,6330000.0,1330000.0,1950000.0,2009999.9999999998,5850000.0,2427420.769230769,3190000.0,6480000.0,1560000.0,10000.0,657426.4583333334,420000.0,538713.2291666667
cache0001_step2,tencentBlock,tencentBlock_12416,2585521,step2,914235.0930521091,,96615.41393690818,,10130000.0,3340000.0,2420000.0,4010000.0,10760000.0,7310000.0,7440000.0,10950000.0,4700000.0,30000.0,718200.2777777778,620000.0,669100.1388888889
cache0001_step2,tencentBlock,tencentBlock_12422,3044650,step2,908053.5087719299,,66116.41139657445,,4500000.0,1390000.0,1980000.0,2430000.0,5690000.0,3805812.5,2420000.0,7150000.0,1500000.0,30000.0,634302.0833333334,460000.0,547151.0416666667
cache0001_step2,tencentBlock,tencentBlock_1243,69127706,step2,3755175.4786234437,,488312.03541231377,,16390000.0,5300000.0,4740000.0,7340000.0,16280000.000000002,7430000.0,14340000.0,17610000.0,8000000.0,110000.0,2787407.5,2850000.0,2818703.75
cache0001_step2,tencentBlock,tencentBlock_12430,25809410,step2,764884.2376813029,120461.55613796976,90898.24400560344,,4390000.0,1280000.0,1930000.0,1480000.0,3630000.0,2633613.265306122,3310000.0,5720000.0,1410000.0,19993.345727786815,1089004.641350211,490000.0,789502.3206751056
cache0001_step2,tencentBlock,tencentBlock_12437,1554265,step2,1374926.7307692308,174636.51685393258,147061.53211805556,,6080000.0,1920000.0,3020000.0,3020000.0,4550000.0,3885662.5,4650000.0,7140000.0,3100000.0,30000.0,1412968.1818181816,640000.0,1026484.0909090908
cache0001_step2,tencentBlock,tencentBlock_12444,1360528,step2,806723.3333333334,121225.56629177887,90069.79790940767,,8240000.0,2650000.0,1046560.0,3430000.0,8770000.0,6110000.0,5940000.0,8920000.0,3720000.0,30000.0,800310.5882352941,280000.0,540155.294117647
cache0001_step2,tencentBlock,tencentBlock_12447,12954151,step2,336722.6597696246,38752.68703616871,35362.20999643371,,3190000.0,570000.0,1640000.0,760000.0,2840000.0,1962750.1515151516,2080000.0,3840000.0,1280000.0,9699.850992137775,631909.8048780488,330000.0,480954.9024390244
cache0001_step2,tencentBlock,tencentBlock_12455,76740251,step2,264082.3995961392,43227.9732311791,29330.094079581228,,2330000.0,640000.0,1040000.0,500000.0,2200000.0,1305106.3095238097,1260000.0,2470000.0,640000.0,11813.826010653038,478132.40498442366,290000.0,384066.2024922118
cache0001_step2,tencentBlock,tencentBlock_12461,56352687,step2,406146.822063773,39306.3349977258,48074.64094211921,,1950000.0,670000.0,800000.0,890000.0,2650000.0,1817828.6129032257,1400000.0,2950000.0,900000.0,8349.53579683518,541332.2478386167,170000.0,355666.12391930836
cache0001_step2,tencentBlock,tencentBlock_12466,5774542,step2,816998.0192416525,,101610.67911944578,,5340000.0,1530000.0,2190000.0,2069999.9999999998,5470000.0,3396789.411764706,3830000.0,5920000.0,1850000.0,20000.0,1031168.2142857143,650000.0,840584.1071428572
cache0001_step2,tencentBlock,tencentBlock_12474,1011614,step2,597133.2638888889,67948.8790521494,55053.8231292517,,4820000.0,1240000.0,92808.623853211,1690000.0,4010000.0,3372046.666666667,1930000.0,3300000.0,1370000.0,20000.0,374671.85185185185,150000.0,262335.92592592596
cache0001_step2,tencentBlock,tencentBlock_12481,4012494,step2,928045.6496881497,,79683.10433510554,,4840000.0,1680000.0,2450000.0,2260000.0,6180000.0,4458326.666666667,4240000.0,6600000.0,2069999.9999999998,30000.0,891665.3333333334,570000.0,730832.6666666667
cache0001_step2,tencentBlock,tencentBlock_12485,3982085,step2,836065.4653679654,94362.20379146919,56326.243737724166,,5400000.0,1760000.0,1120000.0,1760000.0,6890000.0,4424538.888888889,2730000.0,6830000.0,1980000.0,20000.0,577113.768115942,220000.0,398556.884057971
cache0001_step2,tencentBlock,tencentBlock_12488,2937777,step2,858734.8153846154,,111907.59119453453,,5020000.0,1420000.0,2100000.0,2230000.0,5760000.0,3264196.6666666665,2910000.0,5590000.0,2160000.0,20000.0,699470.7142857142,350000.0,524735.357142857
cache0001_step2,tencentBlock,tencentBlock_12495,4436794,step2,1774717.6,,136367.47893087074,,8020000.0,2200000.0,3140000.0,3430000.0,8470000.0,5545992.5,3950000.0,9050000.0,2920000.0,30000.0,985954.2222222222,650000.0,817977.1111111111
cache0001_step2,tencentBlock,tencentBlock_12500,497553,step2,1658510.0,414627.5,474936.95454545453,,10890000.0,3540000.0,4160000.0,3670000.0,11540000.0,7600000.0,7840000.0,11930000.0,5800000.0,1610000.0,710790.0,660000.0,685395.0
cache0001_step2,tencentBlock,tencentBlock_12502,4065741,step2,903498.0,133823.3180849174,63956.44734890986,,5640000.0,1550000.0,2150000.0,1990000.0,5810000.0,3696128.1818181816,3650000.0,4890000.0,2000000.0,20000.0,597903.0882352941,380000.0,488951.54411764705
cache0001_step2,tencentBlock,tencentBlock_12507,1512137,step2,892580.8680555555,,78296.78864067045,,9170000.0,3070000.0,2820000.0,2910000.0,9900000.0,6390000.0,6660000.0,9740000.0,4350000.0,30000.0,889492.3529411765,480000.0,684746.1764705882
cache0001_step2,tencentBlock,tencentBlock_12514,3042874,step2,757196.6550925926,,37353.17296690162,,4360000.0,1210000.0,1150000.0,2080000.0,5380000.0,3380971.111111111,3340000.0,5520000.0,2100000.0,10000.0,468134.46153846156,240000.0,354067.23076923075
cache0001_step2,tencentBlock,tencentBlock_12518,4164203,step2,1025419.3573573574,,78310.36125445907,,5430000.0,1850000.0,2540000.0,2410000.0,6900000.0,3785639.090909091,4230000.0,6570000.0,2340000.0,30000.0,757127.8181818182,350000.0,553563.9090909092
cache0001_step2,tencentBlock,tencentBlock_12519,1206784,step2,652792.514619883,,47381.00352058778,,5100000.0,1410000.0,1120000.0,2049999.9999999998,5290000.0,3016960.0,3210000.0,5110000.0,1900000.0,20000.0,335217.77777777775,250000.0,292608.8888888889
cache0001_step2,tencentBlock,tencentBlock_1252,38210967,step2,1103030.2973939115,78101.64371972522,53588.14634237764,,4830000.0,1410000.0,2069999.9999999998,2020000.0,6470000.0,3157931.1570247933,4179999.9999999995,7620000.0,2069999.9999999998,20000.0,905473.1516587677,400000.0,652736.5758293839
cache0001_step2,tencentBlock,tencentBlock_12525,9091580,step2,1514442.497291441,206158.27664399092,164265.4456096053,,7630000.0,2160000.0,3980000.0,2990000.0,7910000.0,4132536.3636363633,5410000.0,8140000.000000001,3360000.0,40000.0,1280504.2253521127,710000.0,995252.1126760563
cache0001_step2,tencentBlock,tencentBlock_12533,2130813,step2,894047.4125874125,,62276.37756317535,,6150000.0,1620000.0,2270000.0,2080000.0,4650000.0,3551355.0,3800000.0,6560000.0,2110000.0,20000.0,546362.3076923077,410000.0,478181.1538461539
cache0001_step2,tencentBlock,tencentBlock_12538,1603871,step2,1397311.856060606,,81175.01109127997,,4320000.0,2180000.0,1910000.0,2840000.0,6840000.0,3207742.0,4510000.0,6630000.0,2670000.0,30000.0,943453.5294117647,280000.0,611726.7647058824
cache0001_step2,tencentBlock,tencentBlock_12543,2113601,step2,960727.7272727272,74788.07339558113,71425.54773303294,,4920000.0,1320000.0,1940000.0,1610000.0,5230000.0,3522668.3333333335,3430000.0,5390000.0,2350000.0,20000.0,728827.9310344828,410000.0,569413.9655172414
cache0001_step2,tencentBlock,tencentBlock_12548,14654678,step2,716875.2599381625,93306.11108139041,52513.460355501025,,3600000.0,990000.0,1260000.0,1350000.0,5100000.0,2326139.365079365,2240000.0,5040000.0,1360000.0,10000.0,654226.6964285715,180000.0,417113.34821428574
cache0001_step2,tencentBlock,tencentBlock_12557,1508534,step2,1334472.3846153845,132327.54385964913,128309.84711455641,,10130000.0,3490000.0,2900000.0,4250000.0,10870000.0,6990000.0,7860000.0,11010000.0,4980000.0,40000.0,1676148.8888888888,740000.0,1208074.4444444445
cache0001_step2,tencentBlock,tencentBlock_12566,3423505,step2,892987.4153116532,102468.7262004647,88198.38809681698,,6420000.0,2110000.0,2660000.0,2890000.0,7780000.0,4279381.25,5030000.0,7540000.0,3550000.0,30000.0,1267964.8148148148,360000.0,813982.4074074074
cache0001_step2,tencentBlock,tencentBlock_12568,3149757,step2,1049919.0,195637.0807453416,97510.56399288011,,6760000.0,1200000.0,2550000.0,1940000.0,6270000.0,4499652.857142857,3590000.0,4600000.0,2480000.0,20000.0,715853.8636363635,380000.0,547926.9318181818
cache0001_step2,tencentBlock,tencentBlock_12576,609439,step2,592510.1388888889,93033.52244246981,91127.38919965576,,9080000.0,2260000.0,10080000.0,2540000.0,9680000.0,6940000.0,5380000.0,9570000.0,3450000.0,20000.0,243775.6,210000.0,226887.8
cache0001_step2,tencentBlock,tencentBlock_12581,97208,step2,405033.3333333334,,178214.6666666667,,7180000.0,2120000.0,8140000.000000001,2620000.0,7640000.0,5510000.0,4600000.0,7430000.0,3520000.0,880000.0,2760000.0,2500000.0,2630000.0
cache0001_step2,tencentBlock,tencentBlock_12588,1421528,step2,753255.3260869565,,50536.074869668984,,4700000.0,1390000.0,1850000.0,1920000.0,5470000.0,2843056.0,3150000.0,5370000.0,2020000.0,20000.0,546741.5384615385,300000.0,423370.76923076925
cache0001_step2,tencentBlock,tencentBlock_12594,2045184,step2,890033.7777777778,,58204.370172455674,,4320000.0,1410000.0,1960000.0,1890000.0,3650000.0,2921691.4285714286,3020000.0,4010000.0,1780000.0,20000.0,552752.4324324324,280000.0,416376.2162162162
cache0001_step2,tencentBlock,tencentBlock_12599,1480029,step2,991090.8482142858,139625.37735849057,92016.01367006487,,10640000.0,3630000.0,480000.0,3750000.0,11250000.0,6610000.0,7980000.0,11010000.0,6040000.0,30000.0,778962.6315789474,280000.0,529481.3157894737
cache0001_step2,tencentBlock,tencentBlock_12600,4311505,step2,675308.5781932977,,40608.088177935526,,3460000.0,1260000.0,890000.0,1620000.0,3700000.0,3079646.4285714286,2890000.0,5020000.0,2000000.0,10000.0,507235.8823529412,130000.0,318617.9411764706
cache0001_step2,tencentBlock,tencentBlock_12603,10316565,step2,681920.0844716032,93386.59540036012,79123.91505420103,,3220000.0,1060000.0,1690000.0,1490000.0,3800000.0,2714885.5263157897,2260000.0,4560000.0,1620000.0,20000.0,881757.6923076924,430000.0,655878.8461538462
cache0001_step2,tencentBlock,tencentBlock_1261,39609131,step2,970568.5704806688,61486.98445294537,41118.25169899975,,4580000.0,820000.0,1390000.0,1310000.0,6420000.0,3808570.2884615385,3160000.0,6090000.0,1460000.0,20000.0,910554.735632184,250000.0,580277.367816092
cache0001_step2,tencentBlock,tencentBlock_12611,1407751,step2,828088.8235294118,,58051.09506516427,,5080000.0,1260000.0,1440000.0,2060000.0,4130000.0,2815502.0,2430000.0,3730000.0,1940000.0,20000.0,502768.2142857143,270000.0,386384.10714285716
cache0001_step2,tencentBlock,tencentBlock_12612,5542053,step2,1065779.423076923,126533.52866972476,69175.60800463171,,4490000.0,1370000.0,1270000.0,1470000.0,5010000.0,3260031.1764705884,3700000.0,4190000.0000000005,2029999.9999999998,20000.0,667717.2289156626,280000.0,473858.6144578313
cache0001_step2,tencentBlock,tencentBlock_12613,4517895,step2,1016526.375,,78348.13411341133,,4900000.0,1350000.0,1800000.0,1620000.0,3910000.0,3011930.0,3890000.0,5460000.0,1960000.0,20000.0,684529.5454545455,470000.0,577264.7727272727
cache0001_step2,tencentBlock,tencentBlock_12619,2069889,step2,920405.1877470355,179531.18877551018,115827.17067967974,,4600000.0,1510000.0,2100000.0,2260000.0,5270000.0,4139778.0,3820000.0,5840000.0,1820000.0,20000.0,739246.0714285715,380000.0,559623.0357142857
cache0001_step2,tencentBlock,tencentBlock_12621,3976898,step2,213446.17909192824,20305.227551792555,23014.123531837602,,2440000.0,770000.0,1260000.0,590000.0,2620000.0,1657040.8333333335,1710000.0,3330000.0,900000.0,9947.218609304651,414260.2083333334,220000.0,317130.1041666667
cache0001_step2,tencentBlock,tencentBlock_12623,2393392,step2,440973.1710615281,,44490.68291991887,,2750000.0,660000.0,870000.0,1370000.0,3000000.0,1994493.3333333335,1860000.0,3620000.0,1040000.0,10000.0,569855.2380952381,240000.0,404927.61904761905
cache0001_step2,tencentBlock,tencentBlock_12630,2825225,step2,1215985.119047619,188348.33333333334,158360.74950992403,,4910000.0,1470000.0,941741.6666666666,1970000.0,4450000.0,4708708.333333334,3320000.0,5000000.0,2760000.0,40000.0,689079.268292683,170000.0,429539.6341463415
cache0001_step2,tencentBlock,tencentBlock_12637,1465343,step2,715226.9404761905,107745.80882352941,66601.05762552601,,3470000.0,1380000.0,129676.37168141593,1450000.0,3570000.0,3663357.5,2960000.0,4070000.0000000005,2029999.9999999998,20000.0,457919.6875,170000.0,313959.84375
cache0001_step2,tencentBlock,tencentBlock_12645,1940885,step2,924230.9523809523,215653.88888888888,95629.77519248464,,8880000.0,3070000.0,980000.0,3620000.0,9590000.0,6510000.0,6730000.0,9650000.0,4460000.0,20000.0,808702.0833333334,420000.0,614351.0416666667
cache0001_step2,tencentBlock,tencentBlock_12651,5319189,step2,940427.3356079403,,106785.77194789167,,3830000.0,1180000.0,1690000.0,1800000.0,5260000.0,3546126.0,2980000.0,3960000.0,1650000.0,20000.0,831123.28125,260000.0,545561.640625
cache0001_step2,tencentBlock,tencentBlock_12654,3207538,step2,968040.7477477477,52849.77021360565,59828.888788335855,,8260000.0,3140000.0,170000.0,2430000.0,9920000.0,1520000.0,7020000.0,9700000.0,6470000.0,10000.0,258672.4193548387,120000.0,189336.20967741933
